Status,PageTime_ms,TotalServerTime_ms,TotalBrowserTime_ms,Action_count,Api_count,Db_count,DbTime_ms,Xhr_count
Invalid,2328,2325,1693,13,52,285,468,10
Regression,2748,2230,1610,14,52,287,292,10
Regression,2799,2174,1642,14,52,291,319,10
Invalid,2133,2892,1729,13,59,312,463,10
Success,2188,2960,1580,13,50,325,470,10
Success,2098,2111,1830,13,58,318,340,10
Invalid,2269,2157,1909,13,50,298,523,10
Success,2347,2919,1646,13,52,331,534,10
Invalid,2490,2382,1785,13,52,285,462,10
Success,2164,2257,1623,13,59,317,471,10
Success,2158,2362,1601,13,50,289,558,10
Invalid,2854,2225,1762,13,52,287,334,10
Success,2052,2108,1764,13,58,318,338,10
Invalid,1191,1514,756,6,30,189,249,6
Invalid,2388,2751,1704,13,54,321,509,10
Invalid,1838,2566,1222,12,57,313,395,10
Success,2232,2751,1782,12,57,318,172,10
Invalid,2996,2332,2238,13,50,289,522,10
Success,2223,1941,1905,13,50,287,509,10
Success,2403,2471,2878,13,54,321,490,10
Invalid,2592,2074,1830,13,59,315,460,10
Regression,2667,2143,1922,13,59,319,505,10
Invalid,2248,2105,1839,13,50,285,529,10
Success,2289,2226,1633,13,52,287,506,10
Success,2167,1825,1699,13,0,0,0,11
Success,2087,2194,1539,13,52,287,516,10
Success,2121,2203,1684,13,50,285,509,10
Success,2296,2358,1720,13,52,285,516,10
Success,2101,2267,1739,13,50,291,531,10
Regression,3100,2402,1659,13,52,287,518,10
Success,2161,2301,1645,13,50,291,520,10
Invalid,2784,2097,2159,13,50,289,516,10
Success,2158,2398,1644,13,59,317,475,10
Success,2132,2009,1722,13,50,289,523,10
Success,2267,2269,1739,13,59,321,503,10
Regression,3084,2384,1660,13,52,289,319,10
Regression,3142,5391,1568,13,50,331,516,10
Success,2255,2254,1868,13,50,287,518,10
Invalid,2341,2320,1755,13,50,287,573,10
Regression,2600,2137,1859,13,59,317,520,10
Success,2182,1960,1603,13,50,287,505,10
Invalid,2237,2345,1707,13,59,315,459,10
Error,2167,4140,1850,14,77,441,323,14
Invalid,2127,1921,1812,13,59,321,470,10
Invalid,2266,2500,1643,13,52,287,476,10
Success,2181,2009,1682,13,0,0,0,11
Success,2146,2278,1697,13,50,285,585,10
Success,2131,2578,1607,13,50,291,569,10
Success,2375,2135,1700,13,54,317,481,10
Invalid,2267,3133,1825,12,57,320,211,10
Invalid,2179,2723,1720,10,48,276,144,3
Invalid,2351,1979,2003,13,0,0,0,11
Invalid,4408,7736,1659,13,73,538,588,10
Invalid,2230,2100,1844,13,51,295,516,10
Success,2162,1729,1671,13,0,0,0,11
Success,2229,2400,1630,13,52,289,500,10
Success,2136,2147,1617,13,50,335,541,10
Regression,3614,4043,1659,13,52,289,1806,10
Invalid,1080,1063,847,6,30,151,243,6
Success,2182,1777,1866,13,0,0,0,11
Invalid,2374,2531,1847,13,52,293,477,10
Invalid,2173,2508,1737,13,50,287,555,10
Regression,2926,2253,1643,14,52,289,309,10
Invalid,5069,6019,1807,14,52,294,3626,10
Success,2405,2275,1794,13,59,315,488,10
Invalid,2349,2450,1687,13,59,320,482,10
Invalid,2081,2116,1769,13,59,317,472,10
Success,2264,2498,1667,13,50,293,581,10
Success,2174,2023,1903,13,59,321,473,10
Invalid,2191,2076,1748,13,52,289,482,10
Invalid,2640,3299,1648,13,50,327,467,10
Error,2205,1233,1198,10,29,158,311,6
Success,2328,2074,1884,13,59,317,474,10
Invalid,2394,2376,1607,13,50,289,526,10
Regression,2689,2184,1649,13,52,285,328,10
Success,2191,2113,1818,13,50,289,503,10
Success,2127,2302,1722,13,59,317,465,10
Invalid,2351,2469,1796,13,61,328,524,10
Regression,4743,5655,1685,14,52,287,3704,10
Invalid,2242,2009,1709,13,50,287,522,10
Regression,2610,2433,1831,13,59,379,513,10
Success,2136,2444,1820,13,59,317,518,10
Success,2279,2149,1698,13,50,291,519,10
Success,2245,1947,1876,13,50,287,510,10
Invalid,2513,1922,2071,13,59,325,491,10
Invalid,8377,2094,2067,13,59,317,495,10
Regression,2941,3950,1502,13,54,337,518,10
Success,2180,1963,1618,13,52,293,516,10
Regression,5509,9541,1524,13,73,534,588,10
Regression,2625,2164,1588,14,52,287,307,10
Invalid,1558,2299,1298,12,57,317,541,10
Success,2202,2448,1612,13,52,293,518,10
Success,2181,1962,1660,13,50,285,502,10
Success,2262,2249,1731,13,50,289,527,10
Success,2224,2378,1619,13,52,285,512,10
Success,2286,1906,1730,13,50,289,506,10
Invalid,1602,1900,1341,12,57,315,395,10
Regression,7684,14034,1656,13,73,534,614,10
Invalid,2023,2131,1625,13,50,335,496,10
Invalid,2836,1977,3052,12,49,283,385,10
Success,2105,2267,1653,13,50,339,480,10
Invalid,2257,2661,1692,13,50,288,547,10
Invalid,2143,2504,1795,13,0,0,0,11
Success,2309,2242,1735,13,54,290,499,10
Success,2338,2505,1709,13,59,317,501,10
Success,2105,1877,1661,13,0,0,0,11
Invalid,3402,3791,1627,14,52,291,1888,10
Invalid,2331,2284,1947,13,50,287,558,10
Regression,2876,3893,1585,13,54,345,516,10
Success,2204,2278,1734,13,52,285,489,10
Success,2154,2223,1758,13,59,319,508,10
Invalid,1628,2064,1309,12,49,281,368,10
Invalid,2524,2195,1582,13,52,289,304,10
Invalid,2273,2418,1756,13,54,286,474,10
Invalid,1919,2294,1829,10,43,233,135,3
Regression,2662,2415,1628,13,52,285,301,10
Invalid,2082,2351,1672,13,50,291,600,10
Error,2425,1527,1232,10,31,203,290,6
Invalid,1582,1754,1124,12,57,315,352,10
Success,2261,2392,1649,13,59,321,473,10
Success,2293,2368,1724,13,54,315,480,10
Success,2432,2528,1808,13,54,290,474,10
Success,2289,3101,1821,13,59,320,282,10
Invalid,2415,2094,1873,13,0,0,0,11
Regression,3044,2282,1647,13,52,291,314,10
Regression,2842,2300,1640,13,52,291,314,10
Success,2174,2382,1667,13,50,287,573,10
Invalid,2334,2186,1793,13,50,287,515,10
Success,2339,2223,1772,13,52,287,487,10
Invalid,4797,6086,1718,13,61,322,3647,10
Success,2236,2231,1842,13,59,319,455,10
Invalid,2716,2755,2044,13,62,349,547,10
Invalid,3350,2533,2267,13,52,293,478,10
Invalid,2849,2718,2128,13,58,315,554,10
Success,2204,2320,1577,13,50,287,527,10
Invalid,2149,2344,1575,13,59,317,530,10
Success,2302,1960,1923,13,50,285,508,10
Success,2355,2520,1727,13,52,306,553,10
Success,2313,1966,1958,13,50,291,516,10
Success,2202,2714,1692,13,54,286,492,10
Invalid,2522,2527,1824,13,52,285,479,10
Invalid,2198,2092,1648,13,50,291,519,10
Success,2376,2601,1583,13,50,311,569,10
Regression,2609,2148,1890,13,59,325,485,10
Success,2445,2115,1905,13,54,288,491,10
Invalid,2184,2400,1645,13,59,317,474,10
Invalid,3379,3585,1627,13,52,287,1604,10
Success,2294,2233,1647,13,52,293,747,10
Invalid,2688,2154,2078,13,59,321,523,10
Regression,2842,2300,1640,13,52,291,314,10
Success,2199,2025,1644,13,50,287,507,10
Success,2113,1747,1647,13,0,0,0,11
Success,2235,2543,1681,13,59,323,474,10
Success,2240,2073,1775,13,59,315,475,10
Success,2282,2371,1646,13,52,293,565,10
Success,2144,2105,1637,13,50,291,539,10
Invalid,2318,2574,1816,13,58,361,514,10
Regression,2942,2568,1677,13,52,287,534,10
Regression,3202,2216,3096,14,58,288,499,11
Success,2211,2098,1742,13,50,285,511,10
Invalid,2461,2197,1745,13,59,319,470,10
Invalid,2342,2414,1709,13,50,287,570,10
Invalid,2237,2299,1775,13,50,335,512,10
Regression,2590,2147,1875,13,59,319,517,10
Invalid,1816,2081,1419,12,57,317,416,10
Invalid,2356,2010,1907,13,59,321,494,10
Invalid,2196,1948,1743,13,50,285,509,10
Success,2252,2006,1678,13,52,287,503,10
Success,2162,2302,1682,13,50,289,557,10
Regression,2528,2556,1699,13,52,287,1061,10
Invalid,4877,9547,1778,13,73,538,688,10
Success,2268,2027,1724,13,50,291,531,10
Regression,2648,2159,1585,13,52,287,313,10
Invalid,2547,2222,2036,13,52,289,525,10
Success,2246,1929,1666,13,50,289,503,10
